,CEO,Ticker,Sector,Quarter,Year,Date,CEOScore,AnalystScore,OtherExecScore,CEO_Word_Count,Analyst_Word_Count,OtherExec_Word_Count,CEO_Sent_Count,Analyst_Sent_Count,OtherExec_Sent_Count,CEO_Pos_Fin,CEO_Neg_Fin,CEO_Fin_Score1,CEO_Fin_Score2,Openness_Raw,Concientiousness_Raw,Extraversion_Raw,Agreeableness_Raw,Neuroticism_Raw,Openness_Percentile,Concientiousness_Percentile,Extraversion_Percentile,Agreeableness_Percentile,Neuroticism_Percentile,Next_Date,Time_Delta,twenty_ret,twentyfive_ret,thirty_ret,thirtyfive_ret,revenuegrowth,nopat,nopatmargin,investedcapital,investedcapitalturnover,investedcapitalincreasedecrease,freecashflow,netnonopex,netnonopobligations,ebit,depreciationandamortization,ebitda,capex,dfcfnwc,dfnwc,nwc,debt,ltdebtandcapleases,netdebt,totalcapital,bookvaluepershare,tangbookvaluepershare,marketcap,enterprisevalue,pricetobook,pricetotangiblebook,pricetorevenue,pricetoearnings,dividendyield,earningsyield,evtoinvestedcapital,evtorevenue,evtoebitda,evtoebit,evtonopat,evtoocf,evtofcff,ebitdagrowth,ebitgrowth,nopatgrowth,netincomegrowth,epsgrowth,ocfgrowth,fcffgrowth,investedcapitalgrowth,revenueqoqgrowth,ebitdaqoqgrowth,ebitqoqgrowth,nopatqoqgrowth,netincomeqoqgrowth,epsqoqgrowth,ocfqoqgrowth,fcffqoqgrowth,investedcapitalqoqgrowth,grossmargin,ebitdamargin,operatingmargin,ebitmargin,profitmargin,costofrevtorevenue,sgaextorevenue,rdextorevenue,opextorevenue,taxburdenpct,interestburdenpct,efftaxrate,assetturnover,arturnover,invturnover,faturnover,apturnover,dso,dio,dpo,ccc,finleverage,leverageratio,compoundleveragefactor,ltdebttoequity,debttoequity,roic,nnep,roicnnepspread,rnnoa,roe,croic,oroa,roa,noncontrollinginterestsharingratio,roce,divpayoutratio,augmentedpayoutratio,ocftocapex,stdebttocap,ltdebttocap,debttototalcapital,preferredtocap,noncontrolinttocap,commontocap,debttoebitda,netdebttoebitda,ltdebttoebitda,debttonopat,netdebttonopat,ltdebttonopat,altmanzscore,ebittointerestex,nopattointerestex,ebitlesscapextointerestex,nopatlesscapextointex,ocftointerestex,ocflesscapextointerestex,fcfftointerestex,currentratio,quickratio,dfcfnwctorev,dfnwctorev,nwctorev,normalizednopat,normalizednopatmargin,pretaxincomemargin,adjweightedavebasicsharesos,adjbasiceps,adjweightedavedilutedsharesos,adjdilutedeps,adjweightedavebasicdilutedsharesos,adjbasicdilutedeps,FFR_0,FFR_60,FFR_90,FFR_120,FFR_30,T10_0,T10_60,T10_90,T10_120,T10_30,Tax_Law
1097,Michael Morhaime,ATVI,Communication Services,Q2,2013,2013-08-01 20:20:00,0.128,0.101,0.148,513,894,2001,22,46,94,4,0,inf,1.0,0.840547509,0.629038601,0.518609311,0.702027186,0.484741266,0.998001041,0.508446771,0.233918579,0.156132326,0.621046417,2014-02-06 23:08:00,189.0,0.0078037904124858976,-0.024526198439241986,-0.054069119286510724,-0.05908584169453747,0.130701,1355294117.6,0.271984,7380000000.0,0.6763,25000000.0,1330294117.6,-4705882.4,-4555000000.0,1734000000.0,354000000.0,2088000000.0,83000000.0,-110000000.0,4436000000.0,4436000000.0,0.0,0.0,-4555000000.0,11935000000.0,10.5901,3.819,15335307114.3,10780307114.3,1.2849,3.563,3.0775,11.276,0.027191,0.088684,1.4607,2.1634,5.163,6.217,7.9542,7.0276,8.1037,0.559373,0.858521,0.664483,0.666667,0.714286,0.344435,1.207834,0.003399,-0.004992,0.090339,0.131115,0.11581,0.113841,0.111111,0.011206,0.023596,0.068327,0.674493,0.419025,0.346779,0.347983,0.272928,0.325507,0.09111,0.119005,0.327714,0.784314,1.0,0.215686,0.3881,28.9709,4.4869,35.4662,10.7417,12.5988,81.3486,33.9797,59.9678,-0.3451,1.1414,1.1414,0.0,0.0,0.183956,0.001212,0.182744,-0.063062,0.120894,0.180562,0.135047,0.105919,0.0,0.120894,0.158824,0.158824,18.481928,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6854,nm,nm,nm,nm,nm,nm,nm,4.7184,3.9086,-0.022075,0.890227,0.890227,1355294117.6,0.271984,0.347983,1118000000.0,1.19,1127000000.0,1.2,1157100000.0,1.19,-0.009999999999999995,,-0.06000000000000001,-0.06000000000000001,-0.020000000000000004,0.5800000000000001,,0.9600000000000002,0.9100000000000001,0.26000000000000023,0.0
1098,Michael Morhaime,ATVI,Communication Services,Q4,2013,2014-02-06 23:08:00,0.206,0.212,0.187,430,891,1422,21,52,72,5,1,5.0,0.666666667,0.83277765,0.626526167,0.516537272,0.659524944,0.50681644,0.995792655,0.486959633,0.219928013,0.018781225,0.757983325,2014-08-05 20:30:00,179.0,0.03641160949868081,0.0432717678100264,0.09656992084432728,0.004749340369393133,-0.056219,1050583775.6,0.229235,6863000000.0,0.6643,-71000000.0,1121583775.6,40583775.6,241000000.0,1319000000.0,316000000.0,1635000000.0,74000000.0,-582000000.0,3861000000.0,3836000000.0,4693000000.0,4668000000.0,241000000.0,11315000000.0,6.3981,-0.9343,17609244730.8,17850244730.8,2.6592,nm,3.8423,17.4349,0.021747,0.057356,2.6009,3.8949,10.9176,13.5332,16.9908,14.122,15.9152,-0.084546,-0.095336,-0.081243,-0.120975,-0.059406,-0.060223,1.193693,-0.010239,-0.051728,-0.147105,-0.161475,-0.116595,-0.151261,-0.095238,-0.070588,-0.040761,-0.087367,0.665939,0.356753,0.299367,0.287803,0.22038,0.334061,0.106917,0.127427,0.366572,0.765732,1.0,0.234268,0.3249,7.5316,3.2819,32.853,4.3868,48.4623,111.2165,83.2038,76.475,-0.2309,1.5727,1.5727,0.7049,0.7087,0.152292,-0.019596,0.171888,-0.039688,0.112604,0.162584,0.093506,0.071601,0.0,0.112604,0.213861,5.986139,17.081081,0.002209,0.41255,0.414759,0.0,0.0,0.585241,2.8703,0.1474,2.855,4.467,0.2294,4.4432,2.6643,nm,nm,nm,nm,nm,nm,nm,2.595,2.0595,-0.126991,0.842461,0.837006,1050583775.6,0.229235,0.287803,1024000000.0,0.96,1035000000.0,0.95,1052100000.0,0.96,-0.01999999999999999,,-0.009999999999999995,-0.01999999999999999,0.0,-0.1499999999999999,,-0.040000000000000036,0.04999999999999982,-0.22999999999999998,0.0
1099,John A. Hayes,BLL,Materials,Q4,2011,2012-01-26 14:30:00,0.139,0.144,0.124,2911,2499,2524,127,120,140,4,8,0.5,-0.333333333,0.808859898,0.649251675,0.555329416,0.701079233,0.508358326,0.970340248,0.675284041,0.538590394,0.150491737,0.766442858,2012-04-26 17:00:00,91.0,-0.0010131712259371618,0.00557244174265466,0.0060790273556231515,0.08611955420466073,0.13118,581568126.7,0.067382,4356300000.0,1.9899,37900000.0,543668126.7,115268126.7,2978300000.0,836900000.0,301100000.0,1138000000.0,443800000.0,747400000.0,913200000.0,465800000.0,3144100000.0,2696700000.0,2978300000.0,4522100000.0,7.2312,-6.0976,5653554314.6,8790754314.6,4.6375,nm,0.655,12.7332,0.00835,0.078535,2.0179,1.0185,7.7247,10.5039,15.1156,9.269,16.1693,0.104747,0.094559,0.071153,-0.015622,0.031373,0.840839,4.196856,0.008776,0.006589,-0.009574,-0.019449,-0.04441,-0.0257,-0.060714,0.621751,nm,-0.098933,0.179553,0.131852,0.096966,0.096966,0.054027,0.820447,0.04419,0.0,0.082587,0.706729,0.788386,0.305092,1.2146,9.8073,6.5676,4.0441,9.1512,37.2172,55.5757,39.8855,52.9075,1.8572,4.6811,3.6905,1.957,2.2816,0.134084,0.040885,0.093198,0.173087,0.30717,0.125346,0.117771,0.065619,0.098482,0.27692,0.098006,1.198585,2.136999,0.098936,0.596338,0.695274,0.0,0.035139,0.269587,2.7628,2.6171,2.3697,5.4062,5.1212,4.6369,2.8354,4.7256,3.2838,2.2196,0.7779,5.3552,2.8492,3.0698,1.251,0.5798,0.086596,0.105806,0.053969,602623825.4,0.069822,0.076446,330550000.0,1.35,337180000.0,1.32,330200000.0,1.35,0.009999999999999995,,0.009999999999999995,0.0,0.009999999999999995,-0.010000000000000009,,-0.3799999999999999,-0.06999999999999984,-0.06000000000000005,0.0
1100,John A. Hayes,BLL,Materials,Q1,2012,2012-04-26 17:00:00,0.146,0.126,0.113,4004,2852,2828,194,162,175,1,3,0.333333333,-0.5,0.816751612,0.634933824,0.531532967,0.672354116,0.504776478,0.983537609,0.558659179,0.33127775,0.039468431,0.746540438,2012-07-26 16:20:00,90.0,-0.00023929169657808114,-0.008135917683656289,-0.015314668581000253,-0.017707585546781576,0.076222,588972614.0,0.067992,4870800000.0,1.754,-135700000.0,724672614.0,127772614.0,3522100000.0,824900000.0,296500000.0,1121400000.0,424800000.0,1095900000.0,1202700000.0,704300000.0,3628900000.0,3130500000.0,3522100000.0,4977600000.0,7.5275,-6.9523,6359170173.5,10044170173.5,5.3628,nm,0.7341,14.4199,0.007679,0.069349,2.0621,1.1595,8.9568,12.1762,17.0537,12.485,13.8603,0.017235,-0.001332,0.03291,-0.063553,-0.014085,0.128648,nm,-0.027105,0.00365,-0.014587,-0.014339,0.012732,-0.010937,0.064639,-0.151729,0.332932,0.118105,0.175956,0.129456,0.095228,0.095228,0.053242,0.824044,0.044052,0.0,0.080728,0.72756,0.768457,0.286007,1.1292,7.9442,6.0233,3.8735,8.4646,45.9452,60.5981,43.1207,63.4226,2.2588,5.0618,3.8898,2.3211,2.6907,0.119258,0.037326,0.081932,0.185064,0.304322,0.146735,0.107532,0.060121,0.104685,0.272464,0.107546,1.321119,1.893832,0.100129,0.628918,0.729046,0.0,0.032727,0.238227,3.236,3.1408,2.7916,6.1614,5.9801,5.3152,2.8435,4.3188,3.0836,2.0948,0.8595,4.212,1.988,3.7941,1.3886,0.6665,0.126512,0.138841,0.081305,604109260.1,0.069739,0.073178,315060000.0,1.4,315060000.0,1.4,315060000.0,1.4,0.05000000000000002,,0.05000000000000002,0.07,0.0,0.0,,0.050000000000000044,0.050000000000000044,-0.2200000000000002,0.0
1101,John A. Hayes,BLL,Materials,Q2,2012,2012-07-26 16:20:00,0.138,0.121,0.095,2808,3504,3619,148,159,214,4,6,0.666666667,-0.2,0.811727029,0.623753179,0.5528823,0.698474749,0.504853333,0.975901147,0.463290531,0.516768207,0.135700758,0.746976638,2012-10-25 16:30:00,91.0,0.016254245511887474,-0.03930131004366806,0.03784570596797677,0.0264434740417274,0.035672,590306004.2,0.068251,4680600000.0,1.7751,-383800000.0,974106004.2,131706004.2,3339200000.0,808400000.0,288900000.0,1097300000.0,368800000.0,998900000.0,1122400000.0,623200000.0,3462700000.0,2963500000.0,3339200000.0,4804100000.0,7.5563,-6.7326,6025359202.1,9530759202.1,5.1271,nm,0.6967,13.7754,0.008776,0.072593,2.0362,1.1019,8.6856,11.7897,16.1455,11.0578,9.7841,-0.042579,-0.057809,-0.015727,-0.193458,-0.151057,0.33483,nm,-0.075784,-0.001547,-0.021491,-0.020002,0.002264,-0.005637,0.003571,0.071349,0.344201,-0.039049,0.174066,0.12687,0.093467,0.093467,0.053023,0.825934,0.044757,0.0,0.080599,0.742191,0.764349,0.269785,1.1313,7.3353,6.4001,3.8727,8.3006,49.7597,57.0301,43.9727,62.8171,2.1679,4.9704,3.7991,2.2093,2.5814,0.121151,0.039499,0.081651,0.17701,0.29816,0.199919,0.105743,0.059987,0.104545,0.266989,0.116877,1.267553,2.337039,0.103911,0.616869,0.72078,0.0,0.034595,0.244624,3.1557,3.0431,2.7007,5.8659,5.6567,5.0203,2.859,4.2436,3.0987,2.3076,1.1628,4.5244,2.5885,5.1134,1.33,0.6707,0.115493,0.129772,0.072055,605713545.9,0.070033,0.071442,311052000.0,1.41,311052000.0,1.41,311052000.0,1.41,-0.009999999999999981,,0.010000000000000009,0.010000000000000009,-0.01999999999999999,-0.30000000000000004,,-0.51,-0.76,-0.20999999999999996,0.0
1102,John A. Hayes,BLL,Materials,Q3,2012,2012-10-25 16:30:00,0.168,0.123,0.126,2922,2862,1319,148,143,75,7,4,1.75,0.272727273,0.818769955,0.650174674,0.574108631,0.712188008,0.519622027,0.985961798,0.68237163,0.697672934,0.225156694,0.82303503,2013-01-31 15:20:00,97.0,0.005637773079633592,0.015034061545689465,0.05120977214000469,0.09090909090909084,0.011523,573632042.2,0.066138,4622700000.0,1.8342,-211900000.0,785532042.2,132832042.2,3152600000.0,798400000.0,289100000.0,1087500000.0,326900000.0,960700000.0,1141900000.0,740200000.0,3333800000.0,2932100000.0,3152600000.0,4803900000.0,8.4516,-6.1906,6148225990.8,9472725990.8,4.736,nm,0.7089,14.6247,0.009244,0.068377,2.0492,1.0922,8.7106,11.8646,16.5136,10.5758,12.059,-0.053525,-0.064558,-0.05745,-0.07898,-0.021429,0.531635,nm,-0.04383,0.002798,-0.008931,-0.01237,-0.028246,-0.038814,-0.024911,0.039216,-0.193587,-0.01237,0.175921,0.125386,0.092054,0.092054,0.050823,0.824079,0.04424,0.0,0.083868,0.726553,0.759895,0.281523,1.1516,7.4966,6.8475,3.887,8.4931,48.6887,53.3043,42.9759,59.0171,2.1129,4.9578,3.7674,1.9945,2.2677,0.12131,0.041386,0.079924,0.168871,0.290181,0.166122,0.106012,0.05853,0.109345,0.258452,0.130898,1.142241,2.739982,0.08362,0.610358,0.693978,0.0,0.035783,0.270239,3.0656,2.8989,2.6962,5.8117,5.4959,5.1115,2.8863,4.1648,2.9923,2.4596,1.2871,4.6724,2.9671,4.0977,1.4045,0.7582,0.110766,0.131658,0.085343,612860886.8,0.070661,0.069951,307208000.0,1.37,307208000.0,1.37,307208000.0,1.37,0.03,,0.01999999999999999,0.010000000000000009,0.010000000000000009,0.18000000000000016,,0.28,0.2100000000000002,0.16000000000000014,0.0
1103,John A. Hayes,BLL,Materials,Q4,2012,2013-01-31 15:20:00,0.124,0.104,0.165,3473,3035,1093,156,136,56,4,4,1.0,0.0,0.820802585,0.627165531,0.555509478,0.678119371,0.510215335,0.988085727,0.492426563,0.54019233,0.05349544,0.776409919,2013-04-25 16:30:00,84.0,0.019454382826475953,0.010957066189624373,0.028846153846153827,0.05702146690518793,0.012142,561950470.1,0.064328,4421000000.0,1.9905,64700000.0,497250470.1,142650470.1,3131000000.0,790500000.0,282900000.0,1073400000.0,305000000.0,699300000.0,873400000.0,653600000.0,3305100000.0,3085300000.0,3131000000.0,4595100000.0,7.0507,-7.8743,6707409969.4,10013809969.4,6.0178,nm,0.7678,16.9251,0.009427,0.059084,2.2651,1.1463,9.3291,12.6677,17.8197,11.7368,20.1384,-0.056766,-0.055443,-0.033732,-0.100793,-0.04943,-0.10038,-0.085379,0.014852,0.007206,-0.012966,-0.009895,-0.020364,-0.048775,-0.087591,-0.047449,-0.366989,-0.043633,0.178772,0.122875,0.090491,0.090491,0.047998,0.821228,0.044129,0.0,0.088281,0.703996,0.753447,0.28912,1.1812,9.4927,6.7778,3.8852,7.9969,38.4504,53.852,45.6428,46.6596,2.2898,5.5441,4.1772,2.3917,2.5621,0.128046,0.046699,0.081347,0.186272,0.314318,0.113304,0.106884,0.056694,0.1253,0.274934,0.147389,1.452421,2.797377,0.047834,0.671433,0.719266,0.0,0.038171,0.242563,3.0791,2.9169,2.8743,5.8815,5.5717,5.4903,2.9307,4.0559,2.8833,2.491,1.3184,4.3776,2.8127,2.5513,1.3877,0.655,0.080051,0.099981,0.074819,635028912.0,0.072694,0.06818,309296000.0,1.28,316168000.0,1.25,309600000.0,1.28,-0.010000000000000009,,-0.010000000000000009,-0.010000000000000009,,0.3999999999999999,,0.27,0.3800000000000001,,0.0
1104,John A. Hayes,BLL,Materials,Q1,2013,2013-04-25 16:30:00,0.11,0.118,0.127,4562,3753,1692,216,171,83,0,12,0.0,-1.0,0.818098014,0.637504663,0.561214651,0.68095561,0.509219208,0.985191342,0.580311536,0.590475909,0.061716429,0.771093792,2013-07-25 15:30:00,90.0,-0.020467185761957767,0.0,-0.030478309232480634,-0.07586206896551732,0.002494,538342974.5,0.061993,4880400000.0,1.7811,9600000.0,528742974.5,132742974.5,3622900000.0,751500000.0,286400000.0,1037900000.0,317700000.0,1097400000.0,1305400000.0,879800000.0,3830900000.0,3405300000.0,3622900000.0,5088400000.0,7.2153,-8.3544,6740419763.1,10545919763.1,6.2707,nm,0.7762,17.7379,0.011714,0.056376,2.1609,1.2144,10.1608,14.0332,19.5896,14.1196,19.9453,-0.07446,-0.08898,-0.085963,-0.120555,-0.089286,-0.071597,-0.27037,0.001971,-0.005918,-0.033072,-0.049336,-0.04201,-0.032674,0.02,-0.12459,0.063333,0.103913,0.178973,0.119519,0.086538,0.086538,0.046707,0.821027,0.045509,0.0,0.092434,0.708843,0.761411,0.283642,1.1325,8.0448,6.287,3.8179,8.1558,45.3707,58.0561,44.7534,58.6734,2.7415,5.8842,4.4803,2.708,3.0464,0.110416,0.037157,0.073259,0.200842,0.311258,0.108447,0.098009,0.052897,0.132568,0.269995,0.161489,1.161489,2.35096,0.083641,0.669228,0.752869,0.0,0.035886,0.211245,3.691,3.4906,3.281,7.1161,6.7297,6.3255,2.8461,4.1913,3.0025,2.4194,1.2306,4.1656,2.3938,2.9489,1.5048,0.7262,0.12637,0.150322,0.101313,625093918.2,0.071982,0.065891,297952000.0,1.28,297952000.0,1.28,297952000.0,1.28,-0.03,,-0.010000000000000009,-0.04000000000000001,-0.010000000000000009,-0.22999999999999998,,-0.24,-0.030000000000000027,-0.17999999999999994,0.0
1105,John A. Hayes,BLL,Materials,Q2,2013,2013-07-25 15:30:00,0.12,0.115,0.109,4947,3547,887,231,162,45,6,15,0.4,-0.428571429,0.819771706,0.634647021,0.545509348,0.679477937,0.499822196,0.987046187,0.556231492,0.450981712,0.057318058,0.717610149,2013-10-24 13:30:00,90.0,-0.005090748118636496,0.00863213811420984,-0.01726427622841968,-0.003984063745019914,-0.00681,515472502.0,0.060008,4869000000.0,1.799,188400000.0,327072502.0,153272502.0,3661600000.0,717400000.0,294400000.0,1011800000.0,367600000.0,1041100000.0,1210600000.0,852100000.0,3831100000.0,3472600000.0,3661600000.0,5038500000.0,6.9795,-8.8947,5827524457.5,9669924457.5,5.6765,nm,0.6784,17.3645,0.011611,0.057589,1.986,1.1257,9.5572,13.4791,18.7593,13.9759,29.5651,-0.077919,-0.112568,-0.126771,-0.210205,-0.188612,-0.197239,-0.664233,0.040251,-0.010813,-0.025147,-0.045376,-0.042483,-0.107002,-0.105882,-0.073638,-0.381415,-0.002336,0.180696,0.117787,0.083515,0.083515,0.042165,0.819304,0.046507,0.0,0.097182,0.712431,0.70867,0.281471,1.1262,7.5784,6.5898,3.8095,7.8082,48.1633,55.3887,46.7459,56.8061,2.7467,5.9852,4.2415,2.8761,3.173,0.107957,0.043787,0.06417,0.176255,0.284212,0.0685,0.094054,0.047486,0.136142,0.245519,0.189398,1.527609,1.882209,0.071152,0.689213,0.760365,0.0,0.035884,0.203751,3.7864,3.6189,3.4321,7.4322,7.1034,6.7367,2.7266,3.4325,2.4664,1.6737,0.7075,3.3105,1.5517,1.5649,1.4821,0.7318,0.121198,0.14093,0.099196,616713198.3,0.071793,0.059184,294176000.0,1.14,294176000.0,1.14,294176000.0,1.14,0.0,,-0.04000000000000001,-0.03,0.0,0.6000000000000001,,0.9099999999999999,0.7399999999999998,0.009999999999999787,0.0
1106,John A. Hayes,BLL,Materials,Q3,2013,2013-10-24 13:30:00,0.132,0.105,0.115,4295,1553,259,214,67,16,2,6,0.333333333,-0.5,0.81256854,0.623834808,0.549902189,0.682186219,0.483684285,0.977356485,0.463985845,0.490131461,0.065576834,0.61389297,2014-01-30 15:50:00,98.0,0.0133444537114262,0.019391159299416174,0.043577981651376066,0.07985821517931606,-0.010112,517418444.3,0.060267,4670600000.0,1.8477,47900000.0,469518444.3,153018444.3,3353800000.0,710400000.0,296300000.0,1006700000.0,407700000.0,791500000.0,959700000.0,855200000.0,3522000000.0,3417500000.0,3353800000.0,4838800000.0,7.8044,-8.6405,6212435464.1,9753635464.1,5.5007,nm,0.7236,18.5059,0.013744,0.054037,2.0883,1.1361,9.6887,13.7298,18.8506,11.1317,20.7737,-0.074299,-0.11022,-0.097996,-0.173321,-0.153285,-0.021771,-0.402292,0.010362,-0.000536,-0.005041,-0.009757,0.003775,0.006074,0.017544,0.266368,0.435518,-0.040748,0.182494,0.117256,0.082744,0.082744,0.042444,0.817506,0.048011,0.0,0.09975,0.730553,0.70214,0.271652,1.1272,7.4858,7.1137,3.7489,7.3683,48.7588,51.3097,49.5363,50.5321,2.3346,5.466,3.8379,2.5953,2.6747,0.111353,0.047036,0.064317,0.150156,0.261509,0.101045,0.09327,0.047843,0.128925,0.227794,0.197585,1.552415,2.149129,0.021596,0.70627,0.727866,0.0,0.038729,0.233405,3.4986,3.3315,3.3948,6.8069,6.4818,6.6049,2.8254,3.3573,2.4453,1.4305,0.5185,4.1408,2.2141,2.2189,1.5446,0.7997,0.09219,0.111781,0.09961,625141118.7,0.072814,0.058098,289428000.0,1.16,289428000.0,1.16,289428000.0,1.16,0.0,,-0.009999999999999995,-0.009999999999999995,-0.009999999999999995,-0.29000000000000004,,-0.050000000000000266,-0.020000000000000018,-0.14000000000000012,0.0
1107,John A. Hayes,BLL,Materials,Q4,2013,2014-01-30 15:50:00,0.135,0.109,0.12,4009,3128,1293,197,158,71,7,7,1.0,0.0,0.816665227,0.619763294,0.537970217,0.676034546,0.498286401,0.983426309,0.4294824,0.385093254,0.048025306,0.70833,2014-07-31 16:20:00,182.0,0.004513343799058023,0.02060439560439555,0.060243328100470964,0.08281004709576135,-0.030633,591507196.7,0.069851,4605100000.0,1.8764,184100000.0,407407196.70000005,156507196.7,3189100000.0,795400000.0,299900000.0,1095300000.0,378300000.0,550100000.0,966100000.0,543500000.0,3605100000.0,3182500000.0,3189100000.0,5021100000.0,8.2065,-7.8748,7392766365.7,10773266365.7,6.0369,nm,0.873,18.173,0.012515,0.055027,2.3394,1.2722,9.8359,13.5445,18.2132,12.8406,26.4435,0.020402,0.006199,0.052597,0.037443,0.092,-0.016643,-0.18068,0.041642,-0.013674,0.08801,0.119651,0.143189,0.193743,0.176724,-0.042456,-0.132287,-0.014024,0.188082,0.129344,0.093929,0.093929,0.051369,0.811918,0.049433,0.0,0.094153,0.745374,0.733719,0.25634,1.105,9.4642,6.6342,3.643,7.0673,38.5664,55.0176,51.6465,41.9374,2.3356,5.6643,4.156,2.2475,2.546,0.131066,0.049527,0.081539,0.190442,0.321508,0.090273,0.103787,0.056761,0.135551,0.277927,0.172874,1.165287,2.217817,0.084165,0.633825,0.71799,0.0,0.038119,0.243891,3.2914,2.9116,2.9056,6.0948,5.3915,5.3803,2.9012,3.7554,2.7928,1.9693,1.0066,3.9613,2.1752,1.9235,1.282,0.6617,0.064961,0.114087,0.064182,650107608.0,0.076771,0.068917,291886000.0,1.4,298446000.0,1.37,291600000.0,1.4,0.0,,-0.009999999999999995,0.0,0.0,-0.029999999999999805,,0.07000000000000028,0.0900000000000003,-0.31999999999999984,0.0
1108,Stephen R. Wilson,CF,Materials,Q1,2012,2012-05-04 10:00:00,0.12,0.101,0.101,2885,2203,1946,160,101,83,2,4,0.5,-0.333333333,0.801366764,0.64852171,0.545993105,0.697802305,0.525945679,0.950643018,0.669633282,0.455276675,0.132049407,0.850637421,2012-08-08 03:16:00,95.0,0.017145069409877742,-0.047729660970079066,-0.05475360876057743,0.05619158232398649,0.391429,1909766969.9,0.296019,4412800000.0,1.4863,144600000.0,1765166969.9,49666969.9,-948100000.0,2927700000.0,400800000.0,3328500000.0,237200000.0,-505400000.0,1207900000.0,1207900000.0,1617900000.0,1617900000.0,-1101200000.0,6978800000.0,74.1639,43.1188,10189192470.1,9516992470.1,2.066,3.5535,1.5794,6.268,0.008484,0.159542,2.1567,1.4752,2.8592,3.2507,4.9833,4.7327,5.3916,0.713602,1.008851,1.093661,1.424847,1.527837,0.106045,1.64636,0.033878,0.057987,0.037789,0.048941,0.053226,0.056275,0.074158,-0.03271,-0.039707,-0.033298,0.47778,0.515927,0.453739,0.453801,0.288321,0.52222,0.032086,0.0,0.024041,0.663492,0.957578,0.347601,0.6861,17.7923,10.1986,1.6896,10.2467,20.5145,35.7893,35.6214,20.6824,-0.1449,1.8524,1.7738,0.3018,0.3018,0.439988,-0.067505,0.507493,-0.073556,0.366432,0.406674,0.311345,0.197811,0.084462,0.335482,0.13338,0.671093,8.477656,0.0,0.231831,0.231831,0.0,0.061472,0.706697,0.4861,-0.3308,0.4861,0.8472,-0.5766,0.8472,3.726,23.2357,15.1569,21.3532,13.2743,15.9595,14.077,14.0093,1.9659,1.7419,-0.078338,0.187228,0.187228,1911267487.1,0.296252,0.43455,327500000.0,4.77,332500000.0,4.72,328000000.0,4.77,0.05,0.05,,0.09,0.010000000000000009,-0.06000000000000005,-0.09000000000000008,,-0.1100000000000001,-0.3400000000000001,0.0
1109,Stephen R. Wilson,CF,Materials,Q2,2012,2012-08-08 03:16:00,0.124,0.0,0.095,2918,0,2149,109,0,79,3,6,0.5,-0.333333333,0.819341328,0.6326496,0.56590418,0.696019695,0.51266996,0.986589514,0.539270425,0.630757468,0.122699796,0.789205643,2012-11-06 14:40:00,90.0,0.031248486022964088,0.02475655249261186,0.06550070248534476,0.040550360932125405,0.24462,2037702916.4,0.319119,4722200000.0,1.3719,135600000.0,1902102916.4,43102916.4,-778000000.0,3088400000.0,421900000.0,3510300000.0,285100000.0,58400000.0,1441400000.0,1441400000.0,1604800000.0,1604800000.0,-778000000.0,7105000000.0,76.9847,45.3206,10621188007.6,10323988007.6,2.116,3.5944,1.6634,6.0884,0.010436,0.164247,2.1863,1.6168,2.9411,3.3428,5.0665,4.681,5.4277,0.473616,0.582091,0.622824,0.698544,0.864605,0.065202,0.006216,0.029564,-0.010246,0.054619,0.05489,0.06699,0.072308,0.149089,0.096773,0.077577,0.070114,0.510273,0.549738,0.483541,0.483666,0.312369,0.489727,0.035002,0.0,0.026733,0.676411,0.954799,0.340037,0.6889,16.2748,12.3454,1.687,9.1812,22.4274,29.5656,39.7554,12.2376,-0.1406,1.7115,1.6341,0.2918,0.2918,0.437801,-0.056595,0.494397,-0.069522,0.368279,0.408668,0.333181,0.21518,0.087158,0.336181,0.209115,0.961245,7.735882,0.0,0.225869,0.225869,0.0,0.067671,0.70646,0.4572,-0.2216,0.4572,0.7876,-0.3818,0.7876,4.1735,21.9815,14.5032,19.9523,12.474,15.6975,13.6683,13.5381,3.5957,3.1392,0.009146,0.225734,0.225734,2038362879.8,0.319222,0.461803,321500000.0,5.43,326000000.0,5.43,322000000.0,5.43,-0.04000000000000001,,-0.01999999999999999,-0.01999999999999999,-0.04000000000000001,0.030000000000000027,,-0.20999999999999996,-0.32999999999999985,0.1499999999999999,0.0
